id,lat,lng,"type","title"
447478,47.7102,18.0157,"city","Ács"
742311,46.8333,19.4333,"city","Ágasegyháza"
792879,46.2958,18.2029,"city","Ág"
150497,-22.6014,-47.8728,"city","Águas de São Pedro"
7861,40.5767,-8.44265,"city","Águeda"
7861,40.5833,-8.45,"","Águeda"
566358,63.3833,-20.3667,"","Álsey"
247985,5.41667,-3.91667,"city","Ányama"
243033,62.25,-6.56667,"city","Ánir"
243035,62.25,-6.53333,"city","Árnafjørður"
404464,46.6163,20.5453,"","Árpádhalom"
940821,63.9333,-21,"city","Árborg"
404465,46.1989,19.7826,"","Ásotthalom"
342514,40.65,-4.7,"city","Ávila"
826269,63.4,13.0833,"city","Åre"
243031,62.0667,-6.68333,"city","Æðuvík"
853277,41.15,28.4503,"city","Çatalca"
1027246,45.4189,4.2425,"city","Çaloire"
1040680,43.1475,-1.2175,"city","Çaro, Pyrénées-Atlantiques"
211183,38.32,26.3053,"city","Çeşme"
229228,40.5,20.2167,"city","Çorovoda"
1012160,49.08,2.7,"city","Ève, Oise"
996819,43.7274,7.3619,"city","Èze"
1009509,45.93,0.03,"city","Ébréon"
1022605,46.9292,4.78444,"city","Ébaty"
994795,49.6731,3.87472,"city","Ébouleau"
995013,46.1156,3.08667,"city","Ébreuil"
603667,50.5667,4.16667,"city","Écaussinnes"
236271,45.1436,5.71833,"","Échirolles"
988726,48.8224,2.33131,"edu","École Normale Supérieure"
988726,48.8207,2.31518,"","École Normale Supérieure"
988726,48.8418,2.34475,"landmark","École Normale Supérieure"
998171,48.38,3.83,"city","Échemines"
998172,48.3,4.63,"city","Éclance"
1001057,48.17,2.43,"city","Échilleuses"
1001058,48.72,1.42,"city","Écluzelles"
1001059,48.55,1.73,"city","Écrosnes"
1001060,47.08,1.35,"city","Écueillé"
1002785,49.62,0.83,"city","Écalles-Alix"
1002815,49.63,0.67,"city","Écretteville-lès-Baons"
1002837,49.65,0.33,"city","Écrainville"
1003074,49.8,0.48,"city","Écretteville-sur-Mer"
1003412,49.1,1.27,"city","Écardenville-sur-Eure"
1003431,49.12,0.85,"city","Écardenville-la-Campagne"
1003432,49.12,1,"city","Écauville"
1003495,49.17,1.65,"city","Écos"
1003655,49.28,0.72,"city","Écaquelon"
1003705,49.32,1.43,"city","Écouis"
1004638,49.32,-0.95,"city","Écrammeville"
1004961,49.47,-1.37,"city","Écausseville"
1004964,49.4,-1.28,"city","Écoquenéauville"
1004966,49.68,-1.82,"city","Éculleville"
1005614,48.73,-0.5,"city","Échalou"
1005615,48.73,0.38,"city","Échauffour"
1005616,48.72,0.58,"city","Écorcei"
1005617,48.87,0.1,"city","Écorches"
1005618,48.72,-0.13,"city","Écouché"
1009746,45.68,0.57,"city","Écuras"
1009832,45.72,-0.03,"city","Échallat"
1009970,45.58,-0.45,"city","Échebrune"
1010110,45.78,-0.67,"city","Écurat"
1010127,45.82,-0.5,"city","Écoyeux"
1010417,45.9,-0.95,"city","Échillais"
1011273,50.45,1.77,"city","Écuires"
1011537,50.4,2.18,"city","Éclimeux"
1011891,50.33,2.77,"city","Écurie"
1011994,50.19,2.93,"city","Écoust-Saint-Mein"
